0, 0.003, -0.000005, -0.000500, 0.000, 21.9703480, 21.9451768, 34259, 0.000
1, 0.003, -0.000003, -0.000250, 0.000, 21.9904852, 21.9577622, 34259, 0.000
2, 0.001, -0.000003, -0.000250, 0.000, 21.9703480, 21.9653126, 34259, 0.000
3, 0.003, -0.000003, -0.000250, 0.000, 21.9854548, 21.9527323, 34259, 0.000
4, 0.001, -0.000003, -0.000250, 0.000, 21.9879700, 21.9602825, 34259, 0.000
5, 0.003, -0.000003, -0.000250, 0.000, 21.9829343, 21.9728685, 34259, 0.000
6, 0.003, 0.000000, 0.000000, 0.000, 21.9829343, 21.9602825, 34259, 0.000
7, 0.004, -0.000005, -0.000500, 0.000, 22.0005570, 21.9728685, 34259, 0.000
8, 0.003, 0.000000, 0.000000, 0.000, 21.9778987, 21.9376269, 34259, 0.000
9, 0.003, -0.000005, -0.000500, 0.000, 21.9980363, 21.9653126, 34259, 0.000
10, 0.003, -0.000003, -0.000250, 0.000, 21.9602825, 21.9728685, 34259, 0.000
11, 0.003, -0.000003, -0.000250, 0.000, 21.9930058, 21.9451768, 34259, 0.000
12, 0.003, -0.000003, -0.000250, 0.000, 21.9854548, 21.9552472, 34259, 0.000
13, 0.003, 0.000000, 0.000000, 0.000, 21.9778987, 21.9829343, 34259, 0.000
14, 0.001, 0.000000, 0.000000, 0.000, 21.9527323, 21.9527323, 34259, 0.000
15, 0.003, -0.000003, -0.000250, 0.000, 21.9678330, 21.9804192, 34259, 0.000
16, 0.003, -0.000003, -0.000250, 0.000, 21.9728685, 21.9476971, 34259, 0.000
17, 0.003, -0.000003, -0.000250, 0.000, 22.0030723, 21.9552472, 34259, 0.000
18, 0.003, -0.000003, -0.000250, 0.000, 21.9955211, 21.9703480, 34259, 0.000
19, 0.003, -0.000003, -0.000250, 0.000, 21.9980363, 21.9678330, 34259, 0.000
20, 0.003, -0.000003, -0.000250, 0.000, 21.9527323, 21.9602825, 34259, 0.000
21, 0.003, -0.000003, -0.000250, 0.000, 21.9829343, 21.9502120, 34259, 0.000
22, 0.003, 0.000000, 0.000000, 0.000, 21.9879700, 21.9602825, 34259, 0.000
23, 0.004, -0.000003, -0.000250, 0.000, 21.9778987, 21.9703480, 34259, 0.000
