0, 0.003, -0.000003, -0.000250, 0.000, 21.3446625, 21.3506428, 34259, 0.000
1, 0.003, -0.000003, -0.000250, 0.000, 21.3697995, 21.3883520, 34259, 0.000
2, 0.003, 0.000000, 0.000000, 0.000, 21.3974492, 21.3405883, 34259, 0.000
3, 0.001, 0.000000, 0.000000, 0.000, 21.3697995, 21.3481318, 34259, 0.000
4, 0.003, 0.000000, 0.000000, 0.000, 21.3823712, 21.3456155, 34259, 0.000
5, 0.001, -0.000003, -0.000250, 0.000, 21.3848824, 21.3808131, 34259, 0.000
6, 0.003, -0.000003, -0.000250, 0.000, 21.3597445, 21.3531591, 34259, 0.000
7, 0.003, -0.000003, -0.000250, 0.000, 21.3672884, 21.3456155, 34259, 0.000
8, 0.001, -0.000003, -0.000250, 0.000, 21.3572335, 21.3431046, 34259, 0.000
9, 0.003, -0.000003, -0.000250, 0.000, 21.3848824, 21.3531591, 34259, 0.000
10, 0.003, -0.000003, -0.000250, 0.000, 21.3949379, 21.3506428, 34259, 0.000
11, 0.003, -0.000003, -0.000250, 0.000, 21.3798547, 21.3456155, 34259, 0.000
12, 0.003, 0.000003, 0.000250, 9.990, 21.3697995, 21.3732690, 34259, 0.000
13, 0.003, -0.000005, -0.000500, 0.000, 21.3823712, 21.3556701, 34259, 0.000
14, 0.001, 0.000003, 0.000250, 4.990, 21.3672884, 21.3531591, 34259, 0.000
15, 0.001, -0.000003, -0.000250, 0.000, 21.3798547, 21.3632139, 34259, 0.000
16, 0.003, 0.000000, 0.000000, 0.000, 21.3949379, 21.3632139, 34259, 0.000
17, 0.003, 0.000000, 0.000000, 0.000, 21.3798547, 21.3808131, 34259, 0.000
18, 0.003, 0.000000, 0.000000, 0.000, 21.3773435, 21.3405883, 34259, 0.000
19, 0.003, -0.000003, -0.000250, 0.000, 21.3798547, 21.3607029, 34259, 0.000
20, 0.003, 0.000000, 0.000000, 0.000, 21.3697995, 21.3581865, 34259, 0.000
21, 0.001, -0.000003, -0.000250, 0.000, 21.3924267, 21.3632139, 34259, 0.000
22, 0.003, -0.000003, -0.000250, 0.000, 21.3672884, 21.3581865, 34259, 0.000
23, 0.003, -0.000003, -0.000250, 0.000, 21.3773435, 21.3883520, 34259, 0.000
24, 0.003, -0.000003, -0.000250, 0.000, 21.3697995, 21.3757855, 34259, 0.000
25, 0.003, -0.000003, -0.000250, 0.000, 21.3798547, 21.3531591, 34259, 0.000
26, 0.004, -0.000003, -0.000250, 0.000, 21.3748271, 21.3632139, 34259, 0.000
27, 0.001, -0.000005, -0.000500, 0.000, 21.3949379, 21.3757855, 34259, 0.000
28, 0.004, 0.000000, 0.000000, 0.000, 21.3723159, 21.3757855, 34259, 0.000
29, 0.003, 0.000000, 0.000000, 0.000, 21.3672884, 21.3657304, 34259, 0.000
30, 0.003, 0.000000, 0.000000, 0.000, 21.3899101, 21.3456155, 34259, 0.000
31, 0.003, 0.000003, 0.000250, 9.990, 21.3547171, 21.3782966, 34259, 0.000
32, 0.003, -0.000005, -0.000500, 0.000, 21.3848824, 21.3757855, 34259, 0.000
33, 0.003, 0.000000, 0.000000, 0.000, 21.3899101, 21.3607029, 34259, 0.000
34, 0.001, 0.000000, 0.000000, 0.000, 21.3748271, 21.3330502, 34259, 0.000
35, 0.001, 0.000000, 0.000000, 0.000, 21.3597445, 21.3657304, 34259, 0.000
36, 0.003, 0.000000, 0.000000, 0.000, 21.3798547, 21.3481318, 34259, 0.000
37, 0.003, -0.000003, -0.000250, 0.000, 21.3672884, 21.3732690, 34259, 0.000
38, 0.001, -0.000005, -0.000500, 0.000, 21.3748271, 21.3556701, 34259, 0.000
39, 0.003, 0.000000, 0.000000, 0.000, 21.3572335, 21.3757855, 34259, 0.000
40, 0.003, -0.000005, -0.000500, 0.000, 21.3873989, 21.3757855, 34259, 0.000
41, 0.001, 0.000000, 0.000000, 0.000, 21.3647720, 21.3607029, 34259, 0.000
42, 0.004, -0.000003, -0.000250, 0.000, 21.3873989, 21.3456155, 34259, 0.000
43, 0.003, -0.000003, -0.000250, 0.000, 21.3547171, 21.3757855, 34259, 0.000
44, 0.001, 0.000000, 0.000000, 0.000, 21.3949379, 21.3481318, 34259, 0.000
45, 0.003, -0.000003, -0.000250, 0.000, 21.3773435, 21.3506428, 34259, 0.000
46, 0.003, 0.000003, 0.000250, 9.990, 21.3873989, 21.3431046, 34259, 0.000
47, 0.004, 0.000000, 0.000000, 0.000, 21.3723159, 21.3808131, 34259, 0.000
48, 0.003, 0.000000, 0.000000, 0.000, 21.3597445, 21.3607029, 34259, 0.000
49, 0.003, -0.000003, -0.000250, 0.000, 21.3647720, 21.3732690, 34259, 0.000
50, 0.003, -0.000003, -0.000250, 0.000, 21.3647720, 21.3431046, 34259, 0.000
51, 0.003, 0.000000, 0.000000, 0.000, 21.3697995, 21.3506428, 34259, 0.000
52, 0.003, 0.000000, 0.000000, 0.000, 21.3974492, 21.3556701, 34259, 0.000
53, 0.001, -0.000005, -0.000500, 0.000, 21.3723159, 21.3757855, 34259, 0.000
54, 0.001, 0.000000, 0.000000, 0.000, 21.3572335, 21.3581865, 34259, 0.000
55, 0.001, -0.000003, -0.000250, 0.000, 21.3848824, 21.3657304, 34259, 0.000
56, 0.003, -0.000003, -0.000250, 0.000, 21.3697995, 21.3581865, 34259, 0.000
57, 0.003, -0.000003, -0.000250, 0.000, 21.3723159, 21.3632139, 34259, 0.000
58, 0.003, -0.000003, -0.000250, 0.000, 21.3597445, 21.3581865, 34259, 0.000
59, 0.003, -0.000003, -0.000250, 0.000, 21.3823712, 21.3908685, 34259, 0.000
60, 0.003, -0.000003, -0.000250, 0.000, 21.3723159, 21.3456155, 34259, 0.000
61, 0.003, -0.000003, -0.000250, 0.000, 21.3848824, 21.3607029, 34259, 0.000
62, 0.003, 0.000000, 0.000000, 0.000, 21.3723159, 21.3556701, 34259, 0.000
63, 0.003, 0.000000, 0.000000, 0.000, 21.3974492, 21.3908685, 34259, 0.000
64, 0.003, 0.000000, 0.000000, 0.000, 21.3748271, 21.3732690, 34259, 0.000
65, 0.001, -0.000003, -0.000250, 0.000, 21.3873989, 21.3481318, 34259, 0.000
66, 0.001, -0.000003, -0.000250, 0.000, 21.3697995, 21.3581865, 34259, 0.000
67, 0.001, -0.000003, -0.000250, 0.000, 21.3597445, 21.3757855, 34259, 0.000
68, 0.003, 0.000000, 0.000000, 0.000, 21.3873989, 21.3707579, 34259, 0.000
69, 0.003, 0.000000, 0.000000, 0.000, 21.3823712, 21.3581865, 34259, 0.000
70, 0.004, 0.000000, 0.000000, 0.000, 21.3672884, 21.3355611, 34259, 0.000
71, 0.003, -0.000003, -0.000250, 0.000, 21.3597445, 21.3632139, 34259, 0.000
72, 0.004, -0.000003, -0.000250, 0.000, 21.3848824, 21.3456155, 34259, 0.000
73, 0.003, -0.000003, -0.000250, 0.000, 21.3572335, 21.3732690, 34259, 0.000
74, 0.003, -0.000003, -0.000250, 0.000, 21.3798547, 21.3355611, 34259, 0.000
75, 0.003, -0.000003, -0.000250, 0.000, 21.3597445, 21.3757855, 34259, 0.000
76, 0.003, -0.000003, -0.000250, 0.000, 21.3848824, 21.3405883, 34259, 0.000
77, 0.003, -0.000003, -0.000250, 0.000, 21.3597445, 21.3581865, 34259, 0.000
78, 0.003, -0.000003, -0.000250, 0.000, 21.3798547, 21.3431046, 34259, 0.000
79, 0.003, 0.000000, 0.000000, 0.000, 21.3748271, 21.3883520, 34259, 0.000
80, 0.003, -0.000003, -0.000250, 0.000, 21.3848824, 21.3707579, 34259, 0.000
81, 0.003, -0.000003, -0.000250, 0.000, 21.3572335, 21.3732690, 34259, 0.000
82, 0.003, -0.000003, -0.000250, 0.000, 21.3798547, 21.3506428, 34259, 0.000
83, 0.003, -0.000003, -0.000250, 0.000, 21.3748271, 21.3732690, 34259, 0.000
