0, 0.003, 0.000000, 0.000000, 0.000, 23.4339344, 23.4010385, 34259, 0.000
1, 0.003, 0.000000, 0.000000, 0.000, 23.4086340, 23.4238150, 34259, 0.000
2, 0.003, -0.000003, -0.000250, 0.000, 23.4263435, 23.3985103, 34259, 0.000
3, 0.003, -0.000003, -0.000250, 0.000, 23.4162244, 23.3909206, 34259, 0.000
4, 0.003, 0.000000, 0.000000, 0.000, 23.4339344, 23.4035721, 34259, 0.000
5, 0.001, 0.000000, 0.000000, 0.000, 23.4314059, 23.4086340, 34259, 0.000
6, 0.001, 0.000000, 0.000000, 0.000, 23.4491224, 23.4212812, 34259, 0.000
7, 0.003, -0.000003, -0.000250, 0.000, 23.4364684, 23.4111623, 34259, 0.000
8, 0.003, -0.000003, -0.000250, 0.000, 23.4238150, 23.3959822, 34259, 0.000
9, 0.003, -0.000003, -0.000250, 0.000, 23.4136906, 23.4314059, 34259, 0.000
10, 0.003, 0.000000, 0.000000, 0.000, 23.4314059, 23.4035721, 34259, 0.000
11, 0.003, 0.000003, 0.000250, 9.990, 23.4339344, 23.4086340, 34259, 0.000
12, 0.003, -0.000003, -0.000250, 0.000, 23.4465883, 23.4212812, 34259, 0.000
13, 0.001, -0.000003, -0.000250, 0.000, 23.4415256, 23.4111623, 34259, 0.000
14, 0.003, -0.000003, -0.000250, 0.000, 23.4162244, 23.3909206, 34259, 0.000
15, 0.003, -0.000003, -0.000250, 0.000, 23.4187528, 23.3934487, 34259, 0.000
16, 0.003, -0.000005, -0.000500, 0.000, 23.4212812, 23.3934487, 34259, 0.000
17, 0.003, -0.000003, -0.000250, 0.000, 23.4364684, 23.4136906, 34259, 0.000
18, 0.003, 0.000000, 0.000000, 0.000, 23.4389970, 23.4111623, 34259, 0.000
19, 0.004, 0.000000, 0.000000, 0.000, 23.4389970, 23.4187528, 34259, 0.000
20, 0.001, 0.000000, 0.000000, 0.000, 23.4187528, 23.3883871, 34259, 0.000
21, 0.001, -0.000003, -0.000250, 0.000, 23.4162244, 23.3985103, 34259, 0.000
22, 0.003, -0.000003, -0.000250, 0.000, 23.4314059, 23.4061004, 34259, 0.000
23, 0.003, -0.000003, -0.000250, 0.000, 23.4339344, 23.4136906, 34259, 0.000
24, 0.003, 0.000000, 0.000000, 0.000, 23.4389970, 23.4086340, 34259, 0.000
25, 0.003, -0.000003, -0.000250, 0.000, 23.4389970, 23.4162244, 34259, 0.000
26, 0.003, -0.000003, -0.000250, 0.000, 23.4567142, 23.4288773, 34259, 0.000
27, 0.003, -0.000003, -0.000250, 0.000, 23.4187528, 23.3985103, 34259, 0.000
28, 0.001, 0.000000, 0.000000, 0.000, 23.4238150, 23.3959822, 34259, 0.000
29, 0.003, -0.000003, -0.000250, 0.000, 23.4238150, 23.4035721, 34259, 0.000
30, 0.001, -0.000005, -0.000500, 0.000, 23.4415256, 23.4111623, 34259, 0.000
31, 0.001, -0.000003, -0.000250, 0.000, 23.4440597, 23.4212812, 34259, 0.000
32, 0.003, -0.000003, -0.000250, 0.000, 23.4567142, 23.3909206, 34259, 0.000
33, 0.003, 0.000003, 0.000250, 9.990, 23.4212812, 23.4010385, 34259, 0.000
34, 0.003, -0.000003, -0.000250, 0.000, 23.4238150, 23.3934487, 34259, 0.000
35, 0.003, 0.000003, 0.000250, 9.990, 23.4263435, 23.4035721, 34259, 0.000
36, 0.003, 0.000003, 0.000250, 9.990, 23.4415256, 23.4111623, 34259, 0.000
37, 0.003, -0.000003, -0.000250, 0.000, 23.4491224, 23.4238150, 34259, 0.000
38, 0.003, -0.000003, -0.000250, 0.000, 23.4212812, 23.3909206, 34259, 0.000
39, 0.003, 0.000000, 0.000000, 0.000, 23.4111623, 23.4263435, 34259, 0.000
40, 0.001, 0.000000, 0.000000, 0.000, 23.4263435, 23.3959822, 34259, 0.000
41, 0.003, -0.000003, -0.000250, 0.000, 23.4415256, 23.4162244, 34259, 0.000
42, 0.003, 0.000000, 0.000000, 0.000, 23.4339344, 23.4035721, 34259, 0.000
43, 0.001, 0.000000, 0.000000, 0.000, 23.4465883, 23.4263435, 34259, 0.000
44, 0.001, -0.000003, -0.000250, 0.000, 23.4364684, 23.4086340, 34259, 0.000
45, 0.003, -0.000003, -0.000250, 0.000, 23.4111623, 23.4263435, 34259, 0.000
46, 0.003, 0.000000, 0.000000, 0.000, 23.4263435, 23.3959822, 34259, 0.000
47, 0.003, 0.000003, 0.000250, 9.990, 23.4415256, 23.4187528, 34259, 0.000
48, 0.003, 0.000000, 0.000000, 0.000, 23.4364684, 23.3985103, 34259, 0.000
49, 0.003, -0.000003, -0.000250, 0.000, 23.4314059, 23.4263435, 34259, 0.000
50, 0.003, -0.000003, -0.000250, 0.000, 23.4364684, 23.4086340, 34259, 0.000
51, 0.003, -0.000003, -0.000250, 0.000, 23.4111623, 23.4288773, 34259, 0.000
52, 0.003, 0.000000, 0.000000, 0.000, 23.4212812, 23.4111623, 34259, 0.000
53, 0.003, -0.000003, -0.000250, 0.000, 23.4238150, 23.3959822, 34259, 0.000
