0, 0.003, 0.000000, 0.000000, 0.000, 22.9250153, 22.5731651, 34259, 0.000
1, 0.003, -0.000005, -0.000500, 0.000, 22.8997516, 22.5782104, 34259, 0.000
2, 0.003, -0.000005, -0.000500, 0.000, 22.9275385, 22.5731651, 34259, 0.000
3, 0.003, -0.000003, -0.000250, 0.000, 22.9376480, 22.5555043, 34259, 0.000
4, 0.003, 0.000000, 0.000000, 0.000, 22.9174348, 22.5908216, 34259, 0.000
5, 0.003, 0.000000, 0.000000, 0.000, 22.9048031, 22.5580295, 34259, 0.000
6, 0.003, -0.000003, -0.000250, 0.000, 22.9174348, 22.5681198, 34259, 0.000
7, 0.003, -0.000003, -0.000250, 0.000, 22.9325959, 22.5706398, 34259, 0.000
8, 0.004, 0.000000, 0.000000, 0.000, 22.9224866, 22.5706398, 34259, 0.000
9, 0.003, -0.000003, -0.000250, 0.000, 22.9224866, 22.5706398, 34259, 0.000
10, 0.003, -0.000003, -0.000250, 0.000, 22.9123831, 22.5883014, 34259, 0.000
11, 0.003, -0.000003, -0.000250, 0.000, 22.8947003, 22.5908216, 34259, 0.000
12, 0.003, 0.000000, 0.000000, 0.000, 22.9149117, 22.5605494, 34259, 0.000
13, 0.003, -0.000003, -0.000250, 0.000, 22.9123831, 22.5933471, 34259, 0.000
14, 0.003, -0.000003, -0.000250, 0.000, 22.9174348, 22.5655945, 34259, 0.000
15, 0.001, -0.000003, -0.000250, 0.000, 22.9174348, 22.5630746, 34259, 0.000
16, 0.003, -0.000003, -0.000250, 0.000, 22.9073315, 22.5832559, 34259, 0.000
17, 0.003, -0.000003, -0.000250, 0.000, 22.9174348, 22.5706398, 34259, 0.000
18, 0.003, -0.000003, -0.000250, 0.000, 22.9325959, 22.5883014, 34259, 0.000
19, 0.003, -0.000003, -0.000250, 0.000, 22.9022800, 22.5857760, 34259, 0.000
20, 0.004, -0.000005, -0.000500, 0.000, 22.9123831, 22.5580295, 34259, 0.000
21, 0.003, 0.000000, 0.000000, 0.000, 22.9073315, 22.5605494, 34259, 0.000
22, 0.003, -0.000003, -0.000250, 0.000, 22.9022800, 22.5731651, 34259, 0.000
23, 0.003, 0.000000, 0.000000, 0.000, 22.9250153, 22.5782104, 34259, 0.000
24, 0.003, -0.000003, -0.000250, 0.000, 22.9427002, 22.5908216, 34259, 0.000
25, 0.001, -0.000003, -0.000250, 0.000, 22.9123831, 22.5555043, 34259, 0.000
26, 0.003, -0.000003, -0.000250, 0.000, 22.9174348, 22.5605494, 34259, 0.000
27, 0.004, -0.000003, -0.000250, 0.000, 22.8997516, 22.5983928, 34259, 0.000
28, 0.003, -0.000003, -0.000250, 0.000, 22.9275385, 22.5807305, 34259, 0.000
29, 0.003, -0.000003, -0.000250, 0.000, 22.8896490, 22.5832559, 34259, 0.000
30, 0.003, 0.000000, 0.000000, 0.000, 22.9199634, 22.5706398, 34259, 0.000
31, 0.001, 0.000000, 0.000000, 0.000, 22.8871208, 22.5479396, 34259, 0.000
32, 0.001, 0.000000, 0.000000, 0.000, 22.9199634, 22.5731651, 34259, 0.000
33, 0.003, -0.000003, -0.000250, 0.000, 22.9325959, 22.5883014, 34259, 0.000
34, 0.003, -0.000003, -0.000250, 0.000, 22.9224866, 22.5681198, 34259, 0.000
35, 0.003, -0.000003, -0.000250, 0.000, 22.8947003, 22.5479396, 34259, 0.000
